time,price,size
2024-12-30 14:43:26+00:00,2.88,0.0
2024-12-30 14:43:26+00:00,2.885,0.0
2024-12-30 14:43:26+00:00,2.89,0.0
2024-12-30 14:43:26+00:00,2.885,0.0
2024-12-30 14:43:26+00:00,2.875,0.0
2024-12-30 14:43:26+00:00,2.88,0.0
2024-12-30 14:43:26+00:00,2.885,0.0
2024-12-30 14:43:26+00:00,2.89,0.0
2024-12-30 14:43:26+00:00,2.895,0.0
2024-12-30 14:43:26+00:00,2.9,0.0
2024-12-30 14:43:26+00:00,2.895,0.0
2024-12-30 14:43:26+00:00,2.89,0.0
2024-12-30 14:43:26+00:00,2.885,0.0
2024-12-30 14:43:26+00:00,2.875,0.0
2024-12-30 14:43:26+00:00,2.87,0.0
2024-12-30 14:43:26+00:00,2.865,0.0
2024-12-30 14:43:27+00:00,2.875,0.0
2024-12-30 14:43:27+00:00,2.88,0.0
2024-12-30 14:43:27+00:00,2.885,0.0
2024-12-30 14:43:27+00:00,2.895,0.0
2024-12-30 14:43:27+00:00,2.905,0.0
2024-12-30 14:43:27+00:00,2.895,0.0
2024-12-30 14:43:27+00:00,2.885,0.0
2024-12-30 14:43:27+00:00,2.88,0.0
2024-12-30 14:43:28+00:00,2.875,0.0
2024-12-30 14:43:28+00:00,2.87,0.0
2024-12-30 14:43:28+00:00,2.875,0.0
2024-12-30 14:43:28+00:00,2.87,0.0
2024-12-30 14:43:28+00:00,2.865,0.0
2024-12-30 14:43:28+00:00,2.87,0.0
2024-12-30 14:43:28+00:00,2.875,0.0
2024-12-30 14:43:29+00:00,2.865,0.0
2024-12-30 14:43:29+00:00,2.875,0.0
2024-12-30 14:43:29+00:00,2.885,0.0
2024-12-30 14:43:29+00:00,2.88,0.0
2024-12-30 14:43:29+00:00,2.875,0.0
2024-12-30 14:43:29+00:00,2.88,0.0
2024-12-30 14:43:29+00:00,2.875,0.0
2024-12-30 14:43:30+00:00,2.87,0.0
2024-12-30 14:43:30+00:00,2.875,0.0
2024-12-30 14:43:30+00:00,2.87,0.0
2024-12-30 14:43:30+00:00,2.865,0.0
2024-12-30 14:43:30+00:00,2.87,0.0
2024-12-30 14:43:30+00:00,2.875,0.0
2024-12-30 14:43:30+00:00,2.87,0.0
2024-12-30 14:43:30+00:00,2.865,0.0
2024-12-30 14:43:31+00:00,2.875,0.0
2024-12-30 14:43:31+00:00,2.87,0.0
2024-12-30 14:43:31+00:00,2.865,0.0
2024-12-30 14:43:31+00:00,2.87,0.0
2024-12-30 14:43:31+00:00,2.875,0.0
2024-12-30 14:43:31+00:00,2.87,0.0
2024-12-30 14:43:31+00:00,2.865,0.0
2024-12-30 14:43:31+00:00,2.875,0.0
2024-12-30 14:43:31+00:00,2.865,0.0
2024-12-30 14:43:31+00:00,2.875,0.0
2024-12-30 14:43:31+00:00,2.88,0.0
2024-12-30 14:43:31+00:00,2.875,0.0
2024-12-30 14:43:32+00:00,2.865,0.0
2024-12-30 14:43:32+00:00,2.87,0.0
2024-12-30 14:43:32+00:00,2.875,0.0
2024-12-30 14:43:32+00:00,2.88,0.0
2024-12-30 14:43:32+00:00,2.885,0.0
2024-12-30 14:43:32+00:00,2.895,0.0
2024-12-30 14:43:33+00:00,2.885,0.0
2024-12-30 14:43:33+00:00,2.89,0.0
2024-12-30 14:43:33+00:00,2.895,0.0
2024-12-30 14:43:33+00:00,2.9,0.0
2024-12-30 14:43:33+00:00,2.905,0.0
2024-12-30 14:43:33+00:00,2.9,0.0
2024-12-30 14:43:33+00:00,2.905,0.0
2024-12-30 14:43:33+00:00,2.91,0.0
2024-12-30 14:43:33+00:00,2.915,0.0
2024-12-30 14:43:34+00:00,2.925,0.0
2024-12-30 14:43:34+00:00,2.93,0.0
2024-12-30 14:43:34+00:00,2.935,0.0
2024-12-30 14:43:34+00:00,2.94,0.0
2024-12-30 14:43:34+00:00,2.945,0.0
2024-12-30 14:43:34+00:00,2.955,0.0
2024-12-30 14:43:34+00:00,2.95,0.0
2024-12-30 14:43:34+00:00,2.945,0.0
2024-12-30 14:43:34+00:00,2.94,0.0
2024-12-30 14:43:34+00:00,2.935,0.0
2024-12-30 14:43:34+00:00,2.93,0.0
2024-12-30 14:43:34+00:00,2.92,0.0
2024-12-30 14:43:34+00:00,2.915,0.0
2024-12-30 14:43:34+00:00,2.91,0.0
2024-12-30 14:43:35+00:00,2.905,0.0
2024-12-30 14:43:35+00:00,2.91,0.0
2024-12-30 14:43:35+00:00,2.915,0.0
2024-12-30 14:43:35+00:00,2.91,0.0
2024-12-30 14:43:35+00:00,2.915,0.0
2024-12-30 14:43:35+00:00,2.91,0.0
2024-12-30 14:43:35+00:00,2.915,0.0
2024-12-30 14:43:36+00:00,2.91,0.0
2024-12-30 14:43:36+00:00,2.915,0.0
2024-12-30 14:43:36+00:00,2.91,0.0
2024-12-30 14:43:36+00:00,2.905,0.0
2024-12-30 14:43:36+00:00,2.915,0.0
2024-12-30 14:43:36+00:00,2.92,0.0
2024-12-30 14:43:36+00:00,2.915,0.0
2024-12-30 14:43:36+00:00,2.925,0.0
2024-12-30 14:43:36+00:00,2.93,0.0
2024-12-30 14:43:36+00:00,2.935,0.0
2024-12-30 14:43:36+00:00,2.925,0.0
2024-12-30 14:43:36+00:00,2.92,0.0
2024-12-30 14:43:36+00:00,2.915,0.0
2024-12-30 14:43:36+00:00,2.905,0.0
2024-12-30 14:43:36+00:00,2.91,0.0
2024-12-30 14:43:36+00:00,2.905,0.0
2024-12-30 14:43:36+00:00,2.895,0.0
2024-12-30 14:43:36+00:00,2.9,0.0
2024-12-30 14:43:36+00:00,2.905,0.0
2024-12-30 14:43:36+00:00,2.9,0.0
2024-12-30 14:43:37+00:00,2.895,0.0
2024-12-30 14:43:37+00:00,2.9,0.0
2024-12-30 14:43:37+00:00,2.905,0.0
2024-12-30 14:43:37+00:00,2.91,0.0
2024-12-30 14:43:37+00:00,2.92,0.0
2024-12-30 14:43:37+00:00,2.915,0.0
2024-12-30 14:43:37+00:00,2.93,0.0
2024-12-30 14:43:37+00:00,2.925,0.0
2024-12-30 14:43:37+00:00,2.92,0.0
2024-12-30 14:43:37+00:00,2.925,0.0
2024-12-30 14:43:37+00:00,2.92,0.0
2024-12-30 14:43:37+00:00,2.915,0.0
2024-12-30 14:43:37+00:00,2.91,0.0
2024-12-30 14:43:37+00:00,2.905,0.0
2024-12-30 14:43:38+00:00,2.91,0.0
2024-12-30 14:43:38+00:00,2.915,0.0
2024-12-30 14:43:38+00:00,2.91,0.0
2024-12-30 14:43:38+00:00,2.905,0.0
2024-12-30 14:43:38+00:00,2.915,0.0
2024-12-30 14:43:38+00:00,2.92,0.0
2024-12-30 14:43:38+00:00,2.925,0.0
2024-12-30 14:43:38+00:00,2.935,0.0
2024-12-30 14:43:38+00:00,2.925,0.0
2024-12-30 14:43:38+00:00,2.93,0.0
2024-12-30 14:43:38+00:00,2.935,0.0
2024-12-30 14:43:38+00:00,2.945,0.0
2024-12-30 14:43:38+00:00,2.94,0.0
2024-12-30 14:43:38+00:00,2.945,0.0
2024-12-30 14:43:38+00:00,2.955,0.0
2024-12-30 14:43:38+00:00,2.96,0.0
2024-12-30 14:43:38+00:00,2.955,0.0
2024-12-30 14:43:38+00:00,2.95,0.0
2024-12-30 14:43:38+00:00,2.955,0.0
2024-12-30 14:43:38+00:00,2.96,0.0
2024-12-30 14:43:38+00:00,2.965,0.0
2024-12-30 14:43:38+00:00,2.96,0.0
2024-12-30 14:43:38+00:00,2.965,0.0
2024-12-30 14:43:38+00:00,2.96,0.0
2024-12-30 14:43:38+00:00,2.955,0.0
2024-12-30 14:43:38+00:00,2.95,0.0
2024-12-30 14:43:38+00:00,2.955,0.0
2024-12-30 14:43:38+00:00,2.95,0.0
2024-12-30 14:43:38+00:00,2.955,0.0
2024-12-30 14:43:38+00:00,2.96,0.0
2024-12-30 14:43:38+00:00,2.965,0.0
2024-12-30 14:43:38+00:00,2.96,0.0
2024-12-30 14:43:38+00:00,2.955,0.0
2024-12-30 14:43:38+00:00,2.96,0.0
2024-12-30 14:43:39+00:00,2.955,0.0
2024-12-30 14:43:39+00:00,2.95,0.0
2024-12-30 14:43:39+00:00,2.955,0.0
2024-12-30 14:43:39+00:00,2.95,0.0
2024-12-30 14:43:39+00:00,2.965,0.0
2024-12-30 14:43:39+00:00,2.96,0.0
2024-12-30 14:43:39+00:00,2.955,0.0
2024-12-30 14:43:39+00:00,2.96,0.0
2024-12-30 14:43:40+00:00,2.965,0.0
2024-12-30 14:43:40+00:00,2.955,0.0
2024-12-30 14:43:40+00:00,2.945,0.0
2024-12-30 14:43:40+00:00,2.95,0.0
2024-12-30 14:43:40+00:00,2.945,0.0
2024-12-30 14:43:40+00:00,2.95,0.0
2024-12-30 14:43:40+00:00,2.955,0.0
2024-12-30 14:43:40+00:00,2.96,0.0
2024-12-30 14:43:41+00:00,2.965,0.0
2024-12-30 14:43:41+00:00,2.955,0.0
2024-12-30 14:43:41+00:00,2.95,0.0
2024-12-30 14:43:41+00:00,2.945,0.0
2024-12-30 14:43:41+00:00,2.95,0.0
2024-12-30 14:43:41+00:00,2.945,0.0
2024-12-30 14:43:41+00:00,2.935,0.0
2024-12-30 14:43:41+00:00,2.93,0.0
2024-12-30 14:43:41+00:00,2.925,0.0
2024-12-30 14:43:42+00:00,2.915,0.0
2024-12-30 14:43:42+00:00,2.91,0.0
2024-12-30 14:43:42+00:00,2.905,0.0
2024-12-30 14:43:42+00:00,2.91,0.0
2024-12-30 14:43:42+00:00,2.915,0.0
2024-12-30 14:43:42+00:00,2.92,0.0
2024-12-30 14:43:42+00:00,2.925,0.0
2024-12-30 14:43:43+00:00,2.93,0.0
2024-12-30 14:43:43+00:00,2.935,0.0
2024-12-30 14:43:43+00:00,2.94,0.0
2024-12-30 14:43:43+00:00,2.945,0.0
2024-12-30 14:43:43+00:00,2.95,0.0
2024-12-30 14:43:43+00:00,2.955,0.0
2024-12-30 14:43:43+00:00,2.96,0.0
2024-12-30 14:43:43+00:00,2.955,0.0
2024-12-30 14:43:43+00:00,2.945,0.0
2024-12-30 14:43:43+00:00,2.94,0.0
2024-12-30 14:43:43+00:00,2.935,0.0
2024-12-30 14:43:43+00:00,2.93,0.0
2024-12-30 14:43:43+00:00,2.925,0.0
2024-12-30 14:43:43+00:00,2.92,0.0
2024-12-30 14:43:43+00:00,2.915,0.0
2024-12-30 14:43:43+00:00,2.91,0.0
2024-12-30 14:43:43+00:00,2.905,0.0
2024-12-30 14:43:44+00:00,2.91,0.0
2024-12-30 14:43:44+00:00,2.915,0.0
2024-12-30 14:43:44+00:00,2.91,0.0
2024-12-30 14:43:44+00:00,2.905,0.0
2024-12-30 14:43:44+00:00,2.91,0.0
2024-12-30 14:43:44+00:00,2.915,0.0
2024-12-30 14:43:44+00:00,2.92,0.0
2024-12-30 14:43:44+00:00,2.915,0.0
2024-12-30 14:43:44+00:00,2.91,0.0
2024-12-30 14:43:44+00:00,2.915,0.0
2024-12-30 14:43:44+00:00,2.91,0.0
2024-12-30 14:43:44+00:00,2.905,0.0
2024-12-30 14:43:44+00:00,2.91,0.0
2024-12-30 14:43:44+00:00,2.915,0.0
2024-12-30 14:43:44+00:00,2.91,0.0
2024-12-30 14:43:45+00:00,2.905,0.0
2024-12-30 14:43:45+00:00,2.895,0.0
2024-12-30 14:43:45+00:00,2.89,0.0
2024-12-30 14:43:45+00:00,2.885,0.0
2024-12-30 14:43:45+00:00,2.88,0.0
2024-12-30 14:43:45+00:00,2.875,0.0
2024-12-30 14:43:45+00:00,2.865,0.0
2024-12-30 14:43:45+00:00,2.855,0.0
2024-12-30 14:43:45+00:00,2.865,0.0
2024-12-30 14:43:45+00:00,2.87,0.0
2024-12-30 14:43:45+00:00,2.865,0.0
2024-12-30 14:43:45+00:00,2.86,0.0
2024-12-30 14:43:45+00:00,2.855,0.0
2024-12-30 14:43:45+00:00,2.86,0.0
2024-12-30 14:43:46+00:00,2.865,0.0
2024-12-30 14:43:46+00:00,2.875,0.0
2024-12-30 14:43:46+00:00,2.88,0.0
2024-12-30 14:43:46+00:00,2.885,0.0
2024-12-30 14:43:46+00:00,2.875,0.0
2024-12-30 14:43:46+00:00,2.87,0.0
2024-12-30 14:43:46+00:00,2.875,0.0
2024-12-30 14:43:46+00:00,2.88,0.0
2024-12-30 14:43:46+00:00,2.885,0.0
2024-12-30 14:43:47+00:00,2.875,0.0
2024-12-30 14:43:47+00:00,2.87,0.0
2024-12-30 14:43:47+00:00,2.865,0.0
2024-12-30 14:43:47+00:00,2.87,0.0
2024-12-30 14:43:47+00:00,2.875,0.0
2024-12-30 14:43:47+00:00,2.87,0.0
2024-12-30 14:43:47+00:00,2.865,0.0
2024-12-30 14:43:47+00:00,2.885,0.0
2024-12-30 14:43:47+00:00,2.905,0.0
2024-12-30 14:43:47+00:00,2.9,0.0
2024-12-30 14:43:47+00:00,2.905,0.0
2024-12-30 14:43:47+00:00,2.9,0.0
2024-12-30 14:43:47+00:00,2.905,0.0
2024-12-30 14:43:47+00:00,2.915,0.0
2024-12-30 14:43:47+00:00,2.905,0.0
2024-12-30 14:43:47+00:00,2.92,0.0
2024-12-30 14:43:47+00:00,2.915,0.0
2024-12-30 14:43:47+00:00,2.91,0.0
2024-12-30 14:43:47+00:00,2.905,0.0
2024-12-30 14:43:47+00:00,2.9,0.0
2024-12-30 14:43:47+00:00,2.905,0.0
2024-12-30 14:43:47+00:00,2.91,0.0
2024-12-30 14:43:47+00:00,2.92,0.0
2024-12-30 14:43:47+00:00,2.915,0.0
2024-12-30 14:43:47+00:00,2.91,0.0
2024-12-30 14:43:48+00:00,2.905,0.0
2024-12-30 14:43:48+00:00,2.895,0.0
2024-12-30 14:43:48+00:00,2.9,0.0
2024-12-30 14:43:48+00:00,2.905,0.0
2024-12-30 14:43:48+00:00,2.9,0.0
2024-12-30 14:43:48+00:00,2.905,0.0
2024-12-30 14:43:48+00:00,2.915,0.0
2024-12-30 14:43:48+00:00,2.925,0.0
2024-12-30 14:43:48+00:00,2.915,0.0
2024-12-30 14:43:48+00:00,2.925,0.0
2024-12-30 14:43:48+00:00,2.905,0.0
2024-12-30 14:43:48+00:00,2.91,0.0
2024-12-30 14:43:48+00:00,2.915,0.0
2024-12-30 14:43:48+00:00,2.92,0.0
2024-12-30 14:43:48+00:00,2.925,0.0
2024-12-30 14:43:48+00:00,2.92,0.0
2024-12-30 14:43:48+00:00,2.925,0.0
2024-12-30 14:43:48+00:00,2.92,0.0
2024-12-30 14:43:49+00:00,2.915,0.0
2024-12-30 14:43:49+00:00,2.91,0.0
2024-12-30 14:43:49+00:00,2.905,0.0
2024-12-30 14:43:49+00:00,2.91,0.0
2024-12-30 14:43:49+00:00,2.915,0.0
2024-12-30 14:43:49+00:00,2.92,0.0
2024-12-30 14:43:49+00:00,2.925,0.0
2024-12-30 14:43:49+00:00,2.92,0.0
2024-12-30 14:43:49+00:00,2.915,0.0
2024-12-30 14:43:50+00:00,2.91,0.0
2024-12-30 14:43:50+00:00,2.915,0.0
2024-12-30 14:43:50+00:00,2.905,0.0
2024-12-30 14:43:51+00:00,2.91,0.0
2024-12-30 14:43:51+00:00,2.915,0.0
2024-12-30 14:43:51+00:00,2.905,0.0
2024-12-30 14:43:51+00:00,2.895,0.0
2024-12-30 14:43:51+00:00,2.9,0.0
2024-12-30 14:43:51+00:00,2.895,0.0
2024-12-30 14:43:51+00:00,2.905,0.0
2024-12-30 14:43:51+00:00,2.915,0.0
2024-12-30 14:43:52+00:00,2.905,0.0
2024-12-30 14:43:52+00:00,2.91,0.0
2024-12-30 14:43:52+00:00,2.915,0.0
2024-12-30 14:43:53+00:00,2.92,0.0
2024-12-30 14:43:53+00:00,2.925,0.0
2024-12-30 14:43:53+00:00,2.93,0.0
2024-12-30 14:43:53+00:00,2.935,0.0
2024-12-30 14:43:53+00:00,2.93,0.0
2024-12-30 14:43:53+00:00,2.925,0.0
2024-12-30 14:43:53+00:00,2.93,0.0
2024-12-30 14:43:53+00:00,2.935,0.0
2024-12-30 14:43:54+00:00,2.945,0.0
2024-12-30 14:43:55+00:00,2.95,0.0
2024-12-30 14:43:55+00:00,2.955,0.0
2024-12-30 14:43:55+00:00,2.965,0.0
2024-12-30 14:43:55+00:00,2.96,0.0
2024-12-30 14:43:55+00:00,2.965,0.0
2024-12-30 14:43:55+00:00,2.97,0.0
2024-12-30 14:43:55+00:00,2.975,0.0
2024-12-30 14:43:55+00:00,2.97,0.0
2024-12-30 14:43:55+00:00,2.965,0.0
2024-12-30 14:43:55+00:00,2.97,0.0
2024-12-30 14:43:55+00:00,2.965,0.0
2024-12-30 14:43:55+00:00,2.97,0.0
2024-12-30 14:43:55+00:00,2.965,0.0
2024-12-30 14:43:55+00:00,2.97,0.0
2024-12-30 14:43:56+00:00,2.965,0.0
2024-12-30 14:43:56+00:00,2.97,0.0
2024-12-30 14:43:56+00:00,2.965,0.0
2024-12-30 14:43:56+00:00,2.97,0.0
2024-12-30 14:43:56+00:00,2.975,0.0
2024-12-30 14:43:56+00:00,2.965,0.0
2024-12-30 14:43:57+00:00,2.975,0.0
2024-12-30 14:43:57+00:00,2.985,0.0
2024-12-30 14:43:57+00:00,2.995,0.0
2024-12-30 14:43:57+00:00,2.99,0.0
2024-12-30 14:43:57+00:00,2.985,0.0
2024-12-30 14:43:57+00:00,2.98,0.0
2024-12-30 14:43:57+00:00,2.985,0.0
2024-12-30 14:43:59+00:00,2.995,0.0
2024-12-30 14:43:59+00:00,3.005,0.0
2024-12-30 14:43:59+00:00,3.01,0.0
2024-12-30 14:43:59+00:00,3.005,0.0
2024-12-30 14:43:59+00:00,3.01,0.0
2024-12-30 14:43:59+00:00,3.015,0.0
2024-12-30 14:43:59+00:00,3.01,0.0
2024-12-30 14:43:59+00:00,3.02,0.0
2024-12-30 14:43:59+00:00,3.015,0.0
2024-12-30 14:43:59+00:00,3.02,0.0
2024-12-30 14:43:59+00:00,3.025,0.0
2024-12-30 14:43:59+00:00,3.02,0.0
2024-12-30 14:43:59+00:00,3.025,0.0
2024-12-30 14:43:59+00:00,3.015,0.0
2024-12-30 14:43:59+00:00,3.02,0.0
2024-12-30 14:43:59+00:00,3.015,0.0
2024-12-30 14:43:59+00:00,3.02,0.0
2024-12-30 14:43:59+00:00,3.015,0.0
2024-12-30 14:43:59+00:00,3.02,0.0
2024-12-30 14:43:59+00:00,3.025,0.0
2024-12-30 14:43:59+00:00,3.035,0.0
2024-12-30 14:43:59+00:00,3.045,0.0
2024-12-30 14:43:59+00:00,3.04,0.0
2024-12-30 14:43:59+00:00,3.035,0.0
2024-12-30 14:43:59+00:00,3.03,0.0
2024-12-30 14:44:00+00:00,3.025,0.0
2024-12-30 14:44:00+00:00,3.02,0.0
2024-12-30 14:44:00+00:00,3.015,0.0
2024-12-30 14:44:00+00:00,3.01,0.0
2024-12-30 14:44:00+00:00,3.005,0.0
2024-12-30 14:44:00+00:00,3.01,0.0
2024-12-30 14:44:00+00:00,3.015,0.0
2024-12-30 14:44:00+00:00,3.02,0.0
2024-12-30 14:44:00+00:00,3.025,0.0
2024-12-30 14:44:00+00:00,3.03,0.0
2024-12-30 14:44:00+00:00,3.025,0.0
2024-12-30 14:44:00+00:00,3.02,0.0
2024-12-30 14:44:00+00:00,3.025,0.0
2024-12-30 14:44:00+00:00,3.03,0.0
2024-12-30 14:44:00+00:00,3.025,0.0
2024-12-30 14:44:00+00:00,3.02,0.0
2024-12-30 14:44:00+00:00,3.015,0.0
2024-12-30 14:44:00+00:00,3.02,0.0
2024-12-30 14:44:00+00:00,3.025,0.0
2024-12-30 14:44:01+00:00,3.035,0.0
2024-12-30 14:44:01+00:00,3.03,0.0
2024-12-30 14:44:01+00:00,3.025,0.0
2024-12-30 14:44:01+00:00,3.035,0.0
2024-12-30 14:44:01+00:00,3.025,0.0
2024-12-30 14:44:01+00:00,3.03,0.0
2024-12-30 14:44:01+00:00,3.035,0.0
2024-12-30 14:44:01+00:00,3.04,0.0
2024-12-30 14:44:01+00:00,3.035,0.0
2024-12-30 14:44:01+00:00,3.04,0.0
2024-12-30 14:44:02+00:00,3.045,0.0
2024-12-30 14:44:02+00:00,3.04,0.0
2024-12-30 14:44:02+00:00,3.035,0.0
2024-12-30 14:44:02+00:00,3.04,0.0
2024-12-30 14:44:02+00:00,3.045,0.0
2024-12-30 14:44:02+00:00,3.05,0.0
2024-12-30 14:44:02+00:00,3.055,0.0
2024-12-30 14:44:02+00:00,3.05,0.0
2024-12-30 14:44:02+00:00,3.055,0.0
2024-12-30 14:44:02+00:00,3.05,0.0
2024-12-30 14:44:02+00:00,3.055,0.0
2024-12-30 14:44:03+00:00,3.05,0.0
2024-12-30 14:44:03+00:00,3.045,0.0
2024-12-30 14:44:03+00:00,3.04,0.0
2024-12-30 14:44:03+00:00,3.035,0.0
2024-12-30 14:44:03+00:00,3.04,0.0
2024-12-30 14:44:03+00:00,3.035,0.0
2024-12-30 14:44:03+00:00,3.03,0.0
2024-12-30 14:44:03+00:00,3.025,0.0
2024-12-30 14:44:03+00:00,3.02,0.0
2024-12-30 14:44:03+00:00,3.015,0.0
2024-12-30 14:44:03+00:00,3.02,0.0
2024-12-30 14:44:03+00:00,3.015,0.0
2024-12-30 14:44:03+00:00,3.025,0.0
2024-12-30 14:44:03+00:00,3.02,0.0
2024-12-30 14:44:03+00:00,3.025,0.0
2024-12-30 14:44:03+00:00,3.03,0.0
2024-12-30 14:44:03+00:00,3.035,0.0
2024-12-30 14:44:03+00:00,3.03,0.0
2024-12-30 14:44:03+00:00,3.035,0.0
2024-12-30 14:44:03+00:00,3.04,0.0
2024-12-30 14:44:04+00:00,3.035,0.0
2024-12-30 14:44:04+00:00,3.025,0.0
2024-12-30 14:44:04+00:00,3.02,0.0
2024-12-30 14:44:04+00:00,3.015,0.0
2024-12-30 14:44:04+00:00,3.01,0.0
2024-12-30 14:44:05+00:00,3.005,0.0
2024-12-30 14:44:05+00:00,2.995,0.0
2024-12-30 14:44:05+00:00,3.0,0.0
2024-12-30 14:44:05+00:00,2.995,0.0
2024-12-30 14:44:05+00:00,3.0,0.0
2024-12-30 14:44:05+00:00,3.005,0.0
2024-12-30 14:44:05+00:00,3.01,0.0
2024-12-30 14:44:05+00:00,3.015,0.0
2024-12-30 14:44:05+00:00,3.0,0.0
2024-12-30 14:44:05+00:00,2.995,0.0
2024-12-30 14:44:05+00:00,3.0,0.0
2024-12-30 14:44:05+00:00,3.005,0.0
2024-12-30 14:44:05+00:00,3.0,0.0
2024-12-30 14:44:05+00:00,2.995,0.0
2024-12-30 14:44:05+00:00,2.985,0.0
2024-12-30 14:44:05+00:00,2.98,0.0
2024-12-30 14:44:05+00:00,2.975,0.0
2024-12-30 14:44:05+00:00,2.98,0.0
2024-12-30 14:44:05+00:00,2.975,0.0
2024-12-30 14:44:06+00:00,2.98,0.0
2024-12-30 14:44:06+00:00,2.975,0.0
2024-12-30 14:44:06+00:00,2.98,0.0
2024-12-30 14:44:06+00:00,2.975,0.0
2024-12-30 14:44:06+00:00,2.98,0.0
2024-12-30 14:44:06+00:00,2.975,0.0
2024-12-30 14:44:06+00:00,2.985,0.0
2024-12-30 14:44:06+00:00,2.995,0.0
2024-12-30 14:44:06+00:00,2.99,0.0
2024-12-30 14:44:07+00:00,3.0,0.0
2024-12-30 14:44:07+00:00,2.995,0.0
2024-12-30 14:44:07+00:00,2.99,0.0
2024-12-30 14:44:07+00:00,2.995,0.0
2024-12-30 14:44:07+00:00,3.0,0.0
2024-12-30 14:44:07+00:00,2.995,0.0
2024-12-30 14:44:07+00:00,2.99,0.0
2024-12-30 14:44:07+00:00,2.985,0.0
2024-12-30 14:44:07+00:00,2.98,0.0
2024-12-30 14:44:07+00:00,2.975,0.0
2024-12-30 14:44:07+00:00,2.98,0.0
2024-12-30 14:44:07+00:00,2.965,0.0
2024-12-30 14:44:07+00:00,2.975,0.0
2024-12-30 14:44:07+00:00,2.98,0.0
2024-12-30 14:44:07+00:00,2.975,0.0
2024-12-30 14:44:08+00:00,2.985,0.0
2024-12-30 14:44:08+00:00,2.99,0.0
2024-12-30 14:44:08+00:00,2.995,0.0
2024-12-30 14:44:08+00:00,3.005,0.0
2024-12-30 14:44:08+00:00,3.01,0.0
2024-12-30 14:44:08+00:00,3.015,0.0
2024-12-30 14:44:08+00:00,3.01,0.0
2024-12-30 14:44:08+00:00,3.005,0.0
2024-12-30 14:44:08+00:00,3.0,0.0
2024-12-30 14:44:08+00:00,2.995,0.0
2024-12-30 14:44:08+00:00,3.0,0.0
2024-12-30 14:44:08+00:00,2.995,0.0
2024-12-30 14:44:08+00:00,3.0,0.0
2024-12-30 14:44:08+00:00,3.005,0.0
2024-12-30 14:44:08+00:00,3.0,0.0
2024-12-30 14:44:08+00:00,3.005,0.0
2024-12-30 14:44:08+00:00,3.01,0.0
2024-12-30 14:44:08+00:00,3.015,0.0
2024-12-30 14:44:08+00:00,3.01,0.0
2024-12-30 14:44:08+00:00,3.0,0.0
